day_week,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Jueves 11-06-2020,-0.04042478655211112,-0.033420709154683856,-0.03181794948069689,-0.03169816263677298,-0.014199490604986584,-0.030093632961377504,-0.022380354341879495,-0.021134893064103197,-0.010670139682339088,-0.020023340916590877,-0.013469118075401413,-0.010458809298889418,-0.014586052655463805,-0.011260091891192956,-0.01453825230918481,-0.012719670843232242,-0.02214900930328005,-0.03057708257905969,-0.031870630941560445,-0.024359699077690103,-0.021930683371004556,-0.036095628392425146,-0.03836297844332041,-0.04141884469843592
Viernes 12-06-2020,-0.050735856886215444,-0.045529445259617586,-0.039564272022653724,-0.05989378019879645,-0.020596528012511578,-0.03691235429295555,-0.034020036651092836,-0.03211491428029646,-0.03180135733098453,-0.026359492877849097,-0.019857716752228593,-0.016710684578869782,-0.019660182839455025,-0.027979268473578955,-0.015407316719938363,-0.0075816258791319415,-0.012433315097149211,-0.025664203230466958,-0.0046365257969846144,-0.01598560550999383,0.002488380580369139,0.07544619185002738,0.06845347215336181,0.06071735268438051
Sábado 13-06-2020,0.05277315168174788,0.025043449584549342,0.02600589568154686,0.0004031166762148305,-0.005948000293974196,0.02400833224505644,-0.001629177234670574,0.007159848340983227,0.015786833005575554,0.0035514926696441937,0.06906691677564625,0.0488638661812307,0.03434801415176959,0.0250248158816912,0.009928291793528955,-0.0012083125559039297,0.019095017938226662,0.009634048825720939,-0.002809108728720674,-0.003555167010354196,-0.014061316151687838,-0.01305028061867159,-0.005912810488926931,-0.00968952745650304
Domingo 14-06-2020,0.0005547895607022772,-0.000793569609997607,-0.009771087390552886,-0.008932787787100698,-0.020561561012532162,-0.046431880767523664,-0.03506878250006398,-0.013994105116103396,-0.021680483066015367,-0.018753326747408167,-0.024320103434217442,-0.021171354626592767,-0.013444950409549255,-0.030120597836021154,-0.03345615356036506,-0.02715724195037511,-0.021853895739875718,-0.03314948489949941,-0.0393957560637302,-0.03498152657399283,-0.034014371828935776,-0.04137047546742565,-0.034996737666562146,-0.04798000111307628
Lunes 15-06-2020,-0.034346548097373836,-0.0357903456537818,-0.024061708795076568,-0.032961736174218666,-0.034600903667872336,-0.02901374099841596,-0.02716985153362724,-0.031113561655951763,-0.029549740301064432,-0.041450665923602595,-0.045674816304154195,-0.03445979047746659,-0.03720264813964708,-0.027817053435594388,-0.029137946560689586,-0.03423474083034881,-0.020188443879337038,-0.0346017229273465,-0.019318935586090945,-0.026410739571794874,-0.027817829669520507,-0.02591780491303072,-0.036263377641020444,-0.020671497422961885
Martes 16-06-2020,-0.050047935047315355,-0.02986343734545454,-0.01618561905356075,-0.04129333710948877,-0.03284102327032386,-0.03356213593810253,-0.039099779063955474,-0.0400843369229918,-0.02314762363424478,-0.02702692458682674,-0.03820041452061631,-0.031159428748153778,-0.01914724032721735,-0.037103619871076375,-0.039354907802558646,-0.05009323823681291,-0.036193592446897974,-0.035660598131204056,0.0019343255900020563,-0.017535008428170004,-0.03031904735813241,-0.028335335767527284,-0.037606346020786184,-0.03242538454784035
Miércoles 17-06-2020,-0.04979468039468565,-0.029064168044950427,-0.03043757238968854,-0.02879817929439278,-0.028742516058914296,-0.030994914509804003,-0.03117005415580116,-0.02676407870487669,-0.025022021395028907,-0.03066879408379413,-0.023002090920656207,-0.02757677915831797,-0.023397457725131892,-0.022158853878746002,-0.010684722765602577,-0.030365582822913337,-0.02945260141735579,-0.029299939331291526,-0.021467140228794576,-0.022389720726775655,-0.03024623746361096,-0.01852630930462808,,
